dateKey,fullDate,year,month,day,quarter,monthName,dayName,yearMonth
1574,2016-05-21,2016,5,21,2,May,Saturday,2016-05
1575,2016-05-22,2016,5,22,2,May,Sunday,2016-05
1576,2016-05-23,2016,5,23,2,May,Monday,2016-05
1577,2016-05-24,2016,5,24,2,May,Tuesday,2016-05
1578,2016-05-25,2016,5,25,2,May,Wednesday,2016-05
1579,2016-05-26,2016,5,26,2,May,Thursday,2016-05
1580,2016-05-27,2016,5,27,2,May,Friday,2016-05
1581,2016-05-28,2016,5,28,2,May,Saturday,2016-05
1582,2016-05-29,2016,5,29,2,May,Sunday,2016-05
1583,2016-05-30,2016,5,30,2,May,Monday,2016-05
1584,2016-05-31,2016,5,31,2,May,Tuesday,2016-05
1585,2016-06-01,2016,6,1,2,June,Wednesday,2016-06
1586,2016-06-02,2016,6,2,2,June,Thursday,2016-06
1587,2016-06-03,2016,6,3,2,June,Friday,2016-06
1588,2016-06-04,2016,6,4,2,June,Saturday,2016-06
1589,2016-06-05,2016,6,5,2,June,Sunday,2016-06
1590,2016-06-06,2016,6,6,2,June,Monday,2016-06
1591,2016-06-07,2016,6,7,2,June,Tuesday,2016-06
1592,2016-06-08,2016,6,8,2,June,Wednesday,2016-06
1593,2016-06-09,2016,6,9,2,June,Thursday,2016-06
1594,2016-06-10,2016,6,10,2,June,Friday,2016-06
1595,2016-06-11,2016,6,11,2,June,Saturday,2016-06
1596,2016-06-12,2016,6,12,2,June,Sunday,2016-06
1597,2016-06-13,2016,6,13,2,June,Monday,2016-06
1598,2016-06-14,2016,6,14,2,June,Tuesday,2016-06
1599,2016-06-15,2016,6,15,2,June,Wednesday,2016-06
1600,2016-06-16,2016,6,16,2,June,Thursday,2016-06
1601,2016-06-17,2016,6,17,2,June,Friday,2016-06
1602,2016-06-18,2016,6,18,2,June,Saturday,2016-06
1603,2016-06-19,2016,6,19,2,June,Sunday,2016-06
1604,2016-06-20,2016,6,20,2,June,Monday,2016-06
1605,2016-06-21,2016,6,21,2,June,Tuesday,2016-06
1606,2016-06-22,2016,6,22,2,June,Wednesday,2016-06
1607,2016-06-23,2016,6,23,2,June,Thursday,2016-06
1608,2016-06-24,2016,6,24,2,June,Friday,2016-06
1609,2016-06-25,2016,6,25,2,June,Saturday,2016-06
1610,2016-06-26,2016,6,26,2,June,Sunday,2016-06
1611,2016-06-27,2016,6,27,2,June,Monday,2016-06
1612,2016-06-28,2016,6,28,2,June,Tuesday,2016-06
1613,2016-06-29,2016,6,29,2,June,Wednesday,2016-06
1614,2016-06-30,2016,6,30,2,June,Thursday,2016-06
1615,2016-07-01,2016,7,1,3,July,Friday,2016-07
1616,2016-07-02,2016,7,2,3,July,Saturday,2016-07
1617,2016-07-03,2016,7,3,3,July,Sunday,2016-07
1618,2016-07-04,2016,7,4,3,July,Monday,2016-07
1619,2016-07-05,2016,7,5,3,July,Tuesday,2016-07
1620,2016-07-06,2016,7,6,3,July,Wednesday,2016-07
1621,2016-07-07,2016,7,7,3,July,Thursday,2016-07
1622,2016-07-08,2016,7,8,3,July,Friday,2016-07
1623,2016-07-09,2016,7,9,3,July,Saturday,2016-07
1624,2016-07-10,2016,7,10,3,July,Sunday,2016-07
1625,2016-07-11,2016,7,11,3,July,Monday,2016-07
1626,2016-07-12,2016,7,12,3,July,Tuesday,2016-07
1627,2016-07-13,2016,7,13,3,July,Wednesday,2016-07
1628,2016-07-14,2016,7,14,3,July,Thursday,2016-07
1629,2016-07-15,2016,7,15,3,July,Friday,2016-07
1630,2016-07-16,2016,7,16,3,July,Saturday,2016-07
1631,2016-07-17,2016,7,17,3,July,Sunday,2016-07
1632,2016-07-18,2016,7,18,3,July,Monday,2016-07
1633,2016-07-19,2016,7,19,3,July,Tuesday,2016-07
1634,2016-07-20,2016,7,20,3,July,Wednesday,2016-07
1635,2016-07-21,2016,7,21,3,July,Thursday,2016-07
1636,2016-07-22,2016,7,22,3,July,Friday,2016-07
1637,2016-07-23,2016,7,23,3,July,Saturday,2016-07
1638,2016-07-24,2016,7,24,3,July,Sunday,2016-07
1639,2016-07-25,2016,7,25,3,July,Monday,2016-07
1640,2016-07-26,2016,7,26,3,July,Tuesday,2016-07
1641,2016-07-27,2016,7,27,3,July,Wednesday,2016-07
1642,2016-07-28,2016,7,28,3,July,Thursday,2016-07
1643,2016-07-29,2016,7,29,3,July,Friday,2016-07
1644,2016-07-30,2016,7,30,3,July,Saturday,2016-07
1645,2016-07-31,2016,7,31,3,July,Sunday,2016-07
1646,2016-08-01,2016,8,1,3,August,Monday,2016-08
1647,2016-08-02,2016,8,2,3,August,Tuesday,2016-08
1648,2016-08-03,2016,8,3,3,August,Wednesday,2016-08
1649,2016-08-04,2016,8,4,3,August,Thursday,2016-08
1650,2016-08-05,2016,8,5,3,August,Friday,2016-08
1651,2016-08-06,2016,8,6,3,August,Saturday,2016-08
1652,2016-08-07,2016,8,7,3,August,Sunday,2016-08
1653,2016-08-08,2016,8,8,3,August,Monday,2016-08
1654,2016-08-09,2016,8,9,3,August,Tuesday,2016-08
1655,2016-08-10,2016,8,10,3,August,Wednesday,2016-08
1656,2016-08-11,2016,8,11,3,August,Thursday,2016-08
1657,2016-08-12,2016,8,12,3,August,Friday,2016-08
1658,2016-08-13,2016,8,13,3,August,Saturday,2016-08
1659,2016-08-14,2016,8,14,3,August,Sunday,2016-08
1660,2016-08-15,2016,8,15,3,August,Monday,2016-08
1661,2016-08-16,2016,8,16,3,August,Tuesday,2016-08
1662,2016-08-17,2016,8,17,3,August,Wednesday,2016-08
1663,2016-08-18,2016,8,18,3,August,Thursday,2016-08
1664,2016-08-19,2016,8,19,3,August,Friday,2016-08
1665,2016-08-20,2016,8,20,3,August,Saturday,2016-08
1666,2016-08-21,2016,8,21,3,August,Sunday,2016-08
1667,2016-08-22,2016,8,22,3,August,Monday,2016-08
1668,2016-08-23,2016,8,23,3,August,Tuesday,2016-08
1669,2016-08-24,2016,8,24,3,August,Wednesday,2016-08
1670,2016-08-25,2016,8,25,3,August,Thursday,2016-08
1671,2016-08-26,2016,8,26,3,August,Friday,2016-08
1672,2016-08-27,2016,8,27,3,August,Saturday,2016-08
1673,2016-08-28,2016,8,28,3,August,Sunday,2016-08
1674,2016-08-29,2016,8,29,3,August,Monday,2016-08
1675,2016-08-30,2016,8,30,3,August,Tuesday,2016-08
1676,2016-08-31,2016,8,31,3,August,Wednesday,2016-08
1677,2016-09-01,2016,9,1,3,September,Thursday,2016-09
1678,2016-09-02,2016,9,2,3,September,Friday,2016-09
1679,2016-09-03,2016,9,3,3,September,Saturday,2016-09
1680,2016-09-04,2016,9,4,3,September,Sunday,2016-09
1681,2016-09-05,2016,9,5,3,September,Monday,2016-09
1682,2016-09-06,2016,9,6,3,September,Tuesday,2016-09
1683,2016-09-07,2016,9,7,3,September,Wednesday,2016-09
1684,2016-09-08,2016,9,8,3,September,Thursday,2016-09
1685,2016-09-09,2016,9,9,3,September,Friday,2016-09
1686,2016-09-10,2016,9,10,3,September,Saturday,2016-09
1687,2016-09-11,2016,9,11,3,September,Sunday,2016-09
1688,2016-09-12,2016,9,12,3,September,Monday,2016-09
1689,2016-09-13,2016,9,13,3,September,Tuesday,2016-09
1690,2016-09-14,2016,9,14,3,September,Wednesday,2016-09
1691,2016-09-15,2016,9,15,3,September,Thursday,2016-09
1692,2016-09-16,2016,9,16,3,September,Friday,2016-09
1693,2016-09-17,2016,9,17,3,September,Saturday,2016-09
1694,2016-09-18,2016,9,18,3,September,Sunday,2016-09
1695,2016-09-19,2016,9,19,3,September,Monday,2016-09
1696,2016-09-20,2016,9,20,3,September,Tuesday,2016-09
1697,2016-09-21,2016,9,21,3,September,Wednesday,2016-09
1698,2016-09-22,2016,9,22,3,September,Thursday,2016-09
1699,2016-09-23,2016,9,23,3,September,Friday,2016-09
1700,2016-09-24,2016,9,24,3,September,Saturday,2016-09
1701,2016-09-25,2016,9,25,3,September,Sunday,2016-09
1702,2016-09-26,2016,9,26,3,September,Monday,2016-09
1703,2016-09-27,2016,9,27,3,September,Tuesday,2016-09
1704,2016-09-28,2016,9,28,3,September,Wednesday,2016-09
1705,2016-09-29,2016,9,29,3,September,Thursday,2016-09
1706,2016-09-30,2016,9,30,3,September,Friday,2016-09
1707,2016-10-01,2016,10,1,4,October,Saturday,2016-10
1708,2016-10-02,2016,10,2,4,October,Sunday,2016-10
1709,2016-10-03,2016,10,3,4,October,Monday,2016-10
1710,2016-10-04,2016,10,4,4,October,Tuesday,2016-10
1711,2016-10-05,2016,10,5,4,October,Wednesday,2016-10
1712,2016-10-06,2016,10,6,4,October,Thursday,2016-10
1713,2016-10-07,2016,10,7,4,October,Friday,2016-10
1714,2016-10-08,2016,10,8,4,October,Saturday,2016-10
1715,2016-10-09,2016,10,9,4,October,Sunday,2016-10
1716,2016-10-10,2016,10,10,4,October,Monday,2016-10
1717,2016-10-11,2016,10,11,4,October,Tuesday,2016-10
1718,2016-10-12,2016,10,12,4,October,Wednesday,2016-10
1719,2016-10-13,2016,10,13,4,October,Thursday,2016-10
1720,2016-10-14,2016,10,14,4,October,Friday,2016-10
1721,2016-10-15,2016,10,15,4,October,Saturday,2016-10
1722,2016-10-16,2016,10,16,4,October,Sunday,2016-10
1723,2016-10-17,2016,10,17,4,October,Monday,2016-10
1724,2016-10-18,2016,10,18,4,October,Tuesday,2016-10
1725,2016-10-19,2016,10,19,4,October,Wednesday,2016-10
1726,2016-10-20,2016,10,20,4,October,Thursday,2016-10
1727,2016-10-21,2016,10,21,4,October,Friday,2016-10
1728,2016-10-22,2016,10,22,4,October,Saturday,2016-10
1729,2016-10-23,2016,10,23,4,October,Sunday,2016-10
1730,2016-10-24,2016,10,24,4,October,Monday,2016-10
1731,2016-10-25,2016,10,25,4,October,Tuesday,2016-10
1732,2016-10-26,2016,10,26,4,October,Wednesday,2016-10
1733,2016-10-27,2016,10,27,4,October,Thursday,2016-10
1734,2016-10-28,2016,10,28,4,October,Friday,2016-10
1735,2016-10-29,2016,10,29,4,October,Saturday,2016-10
1736,2016-10-30,2016,10,30,4,October,Sunday,2016-10
1737,2016-10-31,2016,10,31,4,October,Monday,2016-10
1738,2016-11-01,2016,11,1,4,November,Tuesday,2016-11
1739,2016-11-02,2016,11,2,4,November,Wednesday,2016-11
1740,2016-11-03,2016,11,3,4,November,Thursday,2016-11
1741,2016-11-04,2016,11,4,4,November,Friday,2016-11
1742,2016-11-05,2016,11,5,4,November,Saturday,2016-11
1743,2016-11-06,2016,11,6,4,November,Sunday,2016-11
1744,2016-11-07,2016,11,7,4,November,Monday,2016-11
1745,2016-11-08,2016,11,8,4,November,Tuesday,2016-11
1746,2016-11-09,2016,11,9,4,November,Wednesday,2016-11
1747,2016-11-10,2016,11,10,4,November,Thursday,2016-11
1748,2016-11-11,2016,11,11,4,November,Friday,2016-11
1749,2016-11-12,2016,11,12,4,November,Saturday,2016-11
1750,2016-11-13,2016,11,13,4,November,Sunday,2016-11
1751,2016-11-14,2016,11,14,4,November,Monday,2016-11
1752,2016-11-15,2016,11,15,4,November,Tuesday,2016-11
1753,2016-11-16,2016,11,16,4,November,Wednesday,2016-11
1754,2016-11-17,2016,11,17,4,November,Thursday,2016-11
1755,2016-11-18,2016,11,18,4,November,Friday,2016-11
1756,2016-11-19,2016,11,19,4,November,Saturday,2016-11
1757,2016-11-20,2016,11,20,4,November,Sunday,2016-11
1758,2016-11-21,2016,11,21,4,November,Monday,2016-11
1759,2016-11-22,2016,11,22,4,November,Tuesday,2016-11
1760,2016-11-23,2016,11,23,4,November,Wednesday,2016-11
1761,2016-11-24,2016,11,24,4,November,Thursday,2016-11
1762,2016-11-25,2016,11,25,4,November,Friday,2016-11
1763,2016-11-26,2016,11,26,4,November,Saturday,2016-11
1764,2016-11-27,2016,11,27,4,November,Sunday,2016-11
1765,2016-11-28,2016,11,28,4,November,Monday,2016-11
1766,2016-11-29,2016,11,29,4,November,Tuesday,2016-11
1767,2016-11-30,2016,11,30,4,November,Wednesday,2016-11
1768,2016-12-01,2016,12,1,4,December,Thursday,2016-12
1769,2016-12-02,2016,12,2,4,December,Friday,2016-12
1770,2016-12-03,2016,12,3,4,December,Saturday,2016-12
1771,2016-12-04,2016,12,4,4,December,Sunday,2016-12
1772,2016-12-05,2016,12,5,4,December,Monday,2016-12
1773,2016-12-06,2016,12,6,4,December,Tuesday,2016-12
1774,2016-12-07,2016,12,7,4,December,Wednesday,2016-12
1775,2016-12-08,2016,12,8,4,December,Thursday,2016-12
1776,2016-12-09,2016,12,9,4,December,Friday,2016-12
1777,2016-12-10,2016,12,10,4,December,Saturday,2016-12
1778,2016-12-11,2016,12,11,4,December,Sunday,2016-12
1779,2016-12-12,2016,12,12,4,December,Monday,2016-12
1780,2016-12-13,2016,12,13,4,December,Tuesday,2016-12
1781,2016-12-14,2016,12,14,4,December,Wednesday,2016-12
1782,2016-12-15,2016,12,15,4,December,Thursday,2016-12
1783,2016-12-16,2016,12,16,4,December,Friday,2016-12
1784,2016-12-17,2016,12,17,4,December,Saturday,2016-12
1785,2016-12-18,2016,12,18,4,December,Sunday,2016-12
1786,2016-12-19,2016,12,19,4,December,Monday,2016-12
1787,2016-12-20,2016,12,20,4,December,Tuesday,2016-12
1788,2016-12-21,2016,12,21,4,December,Wednesday,2016-12
1789,2016-12-22,2016,12,22,4,December,Thursday,2016-12
1790,2016-12-23,2016,12,23,4,December,Friday,2016-12
1791,2016-12-24,2016,12,24,4,December,Saturday,2016-12
1792,2016-12-25,2016,12,25,4,December,Sunday,2016-12
1793,2016-12-26,2016,12,26,4,December,Monday,2016-12
1794,2016-12-27,2016,12,27,4,December,Tuesday,2016-12
1795,2016-12-28,2016,12,28,4,December,Wednesday,2016-12
1796,2016-12-29,2016,12,29,4,December,Thursday,2016-12
1797,2016-12-30,2016,12,30,4,December,Friday,2016-12
1798,2016-12-31,2016,12,31,4,December,Saturday,2016-12
1799,2017-01-01,2017,1,1,1,January,Sunday,2017-01
1800,2017-01-02,2017,1,2,1,January,Monday,2017-01
1801,2017-01-03,2017,1,3,1,January,Tuesday,2017-01
1802,2017-01-04,2017,1,4,1,January,Wednesday,2017-01
1803,2017-01-05,2017,1,5,1,January,Thursday,2017-01
1804,2017-01-06,2017,1,6,1,January,Friday,2017-01
1805,2017-01-07,2017,1,7,1,January,Saturday,2017-01
1806,2017-01-08,2017,1,8,1,January,Sunday,2017-01
1807,2017-01-09,2017,1,9,1,January,Monday,2017-01
1808,2017-01-10,2017,1,10,1,January,Tuesday,2017-01
1809,2017-01-11,2017,1,11,1,January,Wednesday,2017-01
1810,2017-01-12,2017,1,12,1,January,Thursday,2017-01
1811,2017-01-13,2017,1,13,1,January,Friday,2017-01
1812,2017-01-14,2017,1,14,1,January,Saturday,2017-01
1813,2017-01-15,2017,1,15,1,January,Sunday,2017-01
1814,2017-01-16,2017,1,16,1,January,Monday,2017-01
1815,2017-01-17,2017,1,17,1,January,Tuesday,2017-01
1816,2017-01-18,2017,1,18,1,January,Wednesday,2017-01
1817,2017-01-19,2017,1,19,1,January,Thursday,2017-01
1818,2017-01-20,2017,1,20,1,January,Friday,2017-01
1819,2017-01-21,2017,1,21,1,January,Saturday,2017-01
1820,2017-01-22,2017,1,22,1,January,Sunday,2017-01
1821,2017-01-23,2017,1,23,1,January,Monday,2017-01
1822,2017-01-24,2017,1,24,1,January,Tuesday,2017-01
1823,2017-01-25,2017,1,25,1,January,Wednesday,2017-01
1824,2017-01-26,2017,1,26,1,January,Thursday,2017-01
1825,2017-01-27,2017,1,27,1,January,Friday,2017-01
1826,2017-01-28,2017,1,28,1,January,Saturday,2017-01
1827,2017-01-29,2017,1,29,1,January,Sunday,2017-01
1828,2017-01-30,2017,1,30,1,January,Monday,2017-01
1829,2017-01-31,2017,1,31,1,January,Tuesday,2017-01
1830,2017-02-01,2017,2,1,1,February,Wednesday,2017-02
1831,2017-02-02,2017,2,2,1,February,Thursday,2017-02
1832,2017-02-03,2017,2,3,1,February,Friday,2017-02
1833,2017-02-04,2017,2,4,1,February,Saturday,2017-02
1834,2017-02-05,2017,2,5,1,February,Sunday,2017-02
1835,2017-02-06,2017,2,6,1,February,Monday,2017-02
1836,2017-02-07,2017,2,7,1,February,Tuesday,2017-02
1837,2017-02-08,2017,2,8,1,February,Wednesday,2017-02
1838,2017-02-09,2017,2,9,1,February,Thursday,2017-02
1839,2017-02-10,2017,2,10,1,February,Friday,2017-02
1840,2017-02-11,2017,2,11,1,February,Saturday,2017-02
1841,2017-02-12,2017,2,12,1,February,Sunday,2017-02
1842,2017-02-13,2017,2,13,1,February,Monday,2017-02
1843,2017-02-14,2017,2,14,1,February,Tuesday,2017-02
1844,2017-02-15,2017,2,15,1,February,Wednesday,2017-02
1845,2017-02-16,2017,2,16,1,February,Thursday,2017-02
1846,2017-02-17,2017,2,17,1,February,Friday,2017-02
1847,2017-02-18,2017,2,18,1,February,Saturday,2017-02
1848,2017-02-19,2017,2,19,1,February,Sunday,2017-02
1849,2017-02-20,2017,2,20,1,February,Monday,2017-02
1850,2017-02-21,2017,2,21,1,February,Tuesday,2017-02
1851,2017-02-22,2017,2,22,1,February,Wednesday,2017-02
1852,2017-02-23,2017,2,23,1,February,Thursday,2017-02
1853,2017-02-24,2017,2,24,1,February,Friday,2017-02
1854,2017-02-25,2017,2,25,1,February,Saturday,2017-02
1855,2017-02-26,2017,2,26,1,February,Sunday,2017-02
1856,2017-02-27,2017,2,27,1,February,Monday,2017-02
1857,2017-02-28,2017,2,28,1,February,Tuesday,2017-02
1858,2017-03-01,2017,3,1,1,March,Wednesday,2017-03
1859,2017-03-02,2017,3,2,1,March,Thursday,2017-03
1860,2017-03-03,2017,3,3,1,March,Friday,2017-03
1861,2017-03-04,2017,3,4,1,March,Saturday,2017-03
1862,2017-03-05,2017,3,5,1,March,Sunday,2017-03
1863,2017-03-06,2017,3,6,1,March,Monday,2017-03
1864,2017-03-07,2017,3,7,1,March,Tuesday,2017-03
1865,2017-03-08,2017,3,8,1,March,Wednesday,2017-03
1866,2017-03-09,2017,3,9,1,March,Thursday,2017-03
1867,2017-03-10,2017,3,10,1,March,Friday,2017-03
1868,2017-03-11,2017,3,11,1,March,Saturday,2017-03
1869,2017-03-12,2017,3,12,1,March,Sunday,2017-03
1870,2017-03-13,2017,3,13,1,March,Monday,2017-03
1871,2017-03-14,2017,3,14,1,March,Tuesday,2017-03
1872,2017-03-15,2017,3,15,1,March,Wednesday,2017-03
1873,2017-03-16,2017,3,16,1,March,Thursday,2017-03
1874,2017-03-17,2017,3,17,1,March,Friday,2017-03
1875,2017-03-18,2017,3,18,1,March,Saturday,2017-03
1876,2017-03-19,2017,3,19,1,March,Sunday,2017-03
1877,2017-03-20,2017,3,20,1,March,Monday,2017-03
1878,2017-03-21,2017,3,21,1,March,Tuesday,2017-03
1879,2017-03-22,2017,3,22,1,March,Wednesday,2017-03
1880,2017-03-23,2017,3,23,1,March,Thursday,2017-03
1881,2017-03-24,2017,3,24,1,March,Friday,2017-03
1882,2017-03-25,2017,3,25,1,March,Saturday,2017-03
1883,2017-03-26,2017,3,26,1,March,Sunday,2017-03
1884,2017-03-27,2017,3,27,1,March,Monday,2017-03
1885,2017-03-28,2017,3,28,1,March,Tuesday,2017-03
1886,2017-03-29,2017,3,29,1,March,Wednesday,2017-03
1887,2017-03-30,2017,3,30,1,March,Thursday,2017-03
1888,2017-03-31,2017,3,31,1,March,Friday,2017-03
1889,2017-04-01,2017,4,1,2,April,Saturday,2017-04
1890,2017-04-02,2017,4,2,2,April,Sunday,2017-04
1891,2017-04-03,2017,4,3,2,April,Monday,2017-04
1892,2017-04-04,2017,4,4,2,April,Tuesday,2017-04
1893,2017-04-05,2017,4,5,2,April,Wednesday,2017-04
1894,2017-04-06,2017,4,6,2,April,Thursday,2017-04
1895,2017-04-07,2017,4,7,2,April,Friday,2017-04
1896,2017-04-08,2017,4,8,2,April,Saturday,2017-04
1897,2017-04-09,2017,4,9,2,April,Sunday,2017-04
1898,2017-04-10,2017,4,10,2,April,Monday,2017-04
1899,2017-04-11,2017,4,11,2,April,Tuesday,2017-04
1900,2017-04-12,2017,4,12,2,April,Wednesday,2017-04
1901,2017-04-13,2017,4,13,2,April,Thursday,2017-04
1902,2017-04-14,2017,4,14,2,April,Friday,2017-04
1903,2017-04-15,2017,4,15,2,April,Saturday,2017-04
1904,2017-04-16,2017,4,16,2,April,Sunday,2017-04
1905,2017-04-17,2017,4,17,2,April,Monday,2017-04
1906,2017-04-18,2017,4,18,2,April,Tuesday,2017-04
1907,2017-04-19,2017,4,19,2,April,Wednesday,2017-04
1908,2017-04-20,2017,4,20,2,April,Thursday,2017-04
1909,2017-04-21,2017,4,21,2,April,Friday,2017-04
1910,2017-04-22,2017,4,22,2,April,Saturday,2017-04
1911,2017-04-23,2017,4,23,2,April,Sunday,2017-04
1912,2017-04-24,2017,4,24,2,April,Monday,2017-04
1913,2017-04-25,2017,4,25,2,April,Tuesday,2017-04
1914,2017-04-26,2017,4,26,2,April,Wednesday,2017-04
1915,2017-04-27,2017,4,27,2,April,Thursday,2017-04
1916,2017-04-28,2017,4,28,2,April,Friday,2017-04
1917,2017-04-29,2017,4,29,2,April,Saturday,2017-04
1918,2017-04-30,2017,4,30,2,April,Sunday,2017-04
1919,2017-05-01,2017,5,1,2,May,Monday,2017-05
1920,2017-05-02,2017,5,2,2,May,Tuesday,2017-05
1921,2017-05-03,2017,5,3,2,May,Wednesday,2017-05
1922,2017-05-04,2017,5,4,2,May,Thursday,2017-05
1923,2017-05-05,2017,5,5,2,May,Friday,2017-05
1924,2017-05-06,2017,5,6,2,May,Saturday,2017-05
1925,2017-05-07,2017,5,7,2,May,Sunday,2017-05
1926,2017-05-08,2017,5,8,2,May,Monday,2017-05
1927,2017-05-09,2017,5,9,2,May,Tuesday,2017-05
1928,2017-05-10,2017,5,10,2,May,Wednesday,2017-05
1929,2017-05-11,2017,5,11,2,May,Thursday,2017-05
1930,2017-05-12,2017,5,12,2,May,Friday,2017-05
1931,2017-05-13,2017,5,13,2,May,Saturday,2017-05
1932,2017-05-14,2017,5,14,2,May,Sunday,2017-05
1933,2017-05-15,2017,5,15,2,May,Monday,2017-05
1934,2017-05-16,2017,5,16,2,May,Tuesday,2017-05
1935,2017-05-17,2017,5,17,2,May,Wednesday,2017-05
1936,2017-05-18,2017,5,18,2,May,Thursday,2017-05
1937,2017-05-19,2017,5,19,2,May,Friday,2017-05
1938,2017-05-20,2017,5,20,2,May,Saturday,2017-05
1939,2017-05-21,2017,5,21,2,May,Sunday,2017-05
1940,2017-05-22,2017,5,22,2,May,Monday,2017-05
1941,2017-05-23,2017,5,23,2,May,Tuesday,2017-05
1942,2017-05-24,2017,5,24,2,May,Wednesday,2017-05
1943,2017-05-25,2017,5,25,2,May,Thursday,2017-05
1944,2017-05-26,2017,5,26,2,May,Friday,2017-05
1945,2017-05-27,2017,5,27,2,May,Saturday,2017-05
1946,2017-05-28,2017,5,28,2,May,Sunday,2017-05
1947,2017-05-29,2017,5,29,2,May,Monday,2017-05
1948,2017-05-30,2017,5,30,2,May,Tuesday,2017-05
1949,2017-05-31,2017,5,31,2,May,Wednesday,2017-05
1950,2017-06-01,2017,6,1,2,June,Thursday,2017-06
1951,2017-06-02,2017,6,2,2,June,Friday,2017-06
1952,2017-06-03,2017,6,3,2,June,Saturday,2017-06
1953,2017-06-04,2017,6,4,2,June,Sunday,2017-06
1954,2017-06-05,2017,6,5,2,June,Monday,2017-06
1955,2017-06-06,2017,6,6,2,June,Tuesday,2017-06
1956,2017-06-07,2017,6,7,2,June,Wednesday,2017-06
1957,2017-06-08,2017,6,8,2,June,Thursday,2017-06
1958,2017-06-09,2017,6,9,2,June,Friday,2017-06
1959,2017-06-10,2017,6,10,2,June,Saturday,2017-06
1960,2017-06-11,2017,6,11,2,June,Sunday,2017-06
1961,2017-06-12,2017,6,12,2,June,Monday,2017-06
1962,2017-06-13,2017,6,13,2,June,Tuesday,2017-06
1963,2017-06-14,2017,6,14,2,June,Wednesday,2017-06
1964,2017-06-15,2017,6,15,2,June,Thursday,2017-06
1965,2017-06-16,2017,6,16,2,June,Friday,2017-06
1966,2017-06-17,2017,6,17,2,June,Saturday,2017-06
1967,2017-06-18,2017,6,18,2,June,Sunday,2017-06
1968,2017-06-19,2017,6,19,2,June,Monday,2017-06
1969,2017-06-20,2017,6,20,2,June,Tuesday,2017-06
1970,2017-06-21,2017,6,21,2,June,Wednesday,2017-06
1971,2017-06-22,2017,6,22,2,June,Thursday,2017-06
1972,2017-06-23,2017,6,23,2,June,Friday,2017-06
1973,2017-06-24,2017,6,24,2,June,Saturday,2017-06
1974,2017-06-25,2017,6,25,2,June,Sunday,2017-06
1975,2017-06-26,2017,6,26,2,June,Monday,2017-06
1976,2017-06-27,2017,6,27,2,June,Tuesday,2017-06
1977,2017-06-28,2017,6,28,2,June,Wednesday,2017-06
1978,2017-06-29,2017,6,29,2,June,Thursday,2017-06
1979,2017-06-30,2017,6,30,2,June,Friday,2017-06
1980,2017-07-01,2017,7,1,3,July,Saturday,2017-07
1981,2017-07-02,2017,7,2,3,July,Sunday,2017-07
1982,2017-07-03,2017,7,3,3,July,Monday,2017-07
1983,2017-07-04,2017,7,4,3,July,Tuesday,2017-07
1984,2017-07-05,2017,7,5,3,July,Wednesday,2017-07
1985,2017-07-06,2017,7,6,3,July,Thursday,2017-07
1986,2017-07-07,2017,7,7,3,July,Friday,2017-07
1987,2017-07-08,2017,7,8,3,July,Saturday,2017-07
1988,2017-07-09,2017,7,9,3,July,Sunday,2017-07
1989,2017-07-10,2017,7,10,3,July,Monday,2017-07
1990,2017-07-11,2017,7,11,3,July,Tuesday,2017-07
1991,2017-07-12,2017,7,12,3,July,Wednesday,2017-07
1992,2017-07-13,2017,7,13,3,July,Thursday,2017-07
1993,2017-07-14,2017,7,14,3,July,Friday,2017-07
1994,2017-07-15,2017,7,15,3,July,Saturday,2017-07
1995,2017-07-16,2017,7,16,3,July,Sunday,2017-07
1996,2017-07-17,2017,7,17,3,July,Monday,2017-07
1997,2017-07-18,2017,7,18,3,July,Tuesday,2017-07
1998,2017-07-19,2017,7,19,3,July,Wednesday,2017-07
1999,2017-07-20,2017,7,20,3,July,Thursday,2017-07
2000,2017-07-21,2017,7,21,3,July,Friday,2017-07
2001,2017-07-22,2017,7,22,3,July,Saturday,2017-07
2002,2017-07-23,2017,7,23,3,July,Sunday,2017-07
2003,2017-07-24,2017,7,24,3,July,Monday,2017-07
2004,2017-07-25,2017,7,25,3,July,Tuesday,2017-07
2005,2017-07-26,2017,7,26,3,July,Wednesday,2017-07
2006,2017-07-27,2017,7,27,3,July,Thursday,2017-07
2007,2017-07-28,2017,7,28,3,July,Friday,2017-07
2008,2017-07-29,2017,7,29,3,July,Saturday,2017-07
